Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Quarter,Shipping_Days,Profit_Margin,Revenue_per_Unit,Discount_Tier,Category_Enc,Segment_Enc,Region_Enc,Ship_Mode_Enc
CA-2019-724392,2022-05-22 08:09:47.931552080,2022-05-23 08:09:47.931552080,Standard Class,Corporate,East,Furniture,Bookcases,353.45,12,0.0,24.92,2022,5,2,1,0.0705,29.45,No Discount,0,1,1,3
CA-2020-207616,2022-05-22 11:40:11.167817472,2022-05-29 11:40:11.167817472,Standard Class,Home Office,West,Furniture,Furnishings,97.57,3,0.0,26.36,2022,5,2,7,0.2702,32.52,No Discount,0,2,3,3
CA-2019-769062,2022-05-22 15:10:34.404082848,2022-05-28 15:10:34.404082848,Second Class,Consumer,South,Furniture,Chairs,192.84,9,0.4,-23.19,2022,5,2,6,-0.1203,21.43,Medium,0,0,2,2
CA-2021-349883,2022-05-22 18:40:57.640348240,2022-05-25 18:40:57.640348240,Same Day,Corporate,West,Furniture,Chairs,350.77,1,0.1,80.43,2022,5,2,3,0.2293,350.77,Low,0,1,3,1
CA-2020-702230,2022-05-22 22:11:20.876613632,2022-05-29 22:11:20.876613632,Second Class,Home Office,West,Furniture,Tables,193.44,5,0.4,-17.94,2022,5,2,7,-0.0927,38.69,Medium,0,2,3,2
CA-2022-570042,2022-05-23 01:41:44.112879008,2022-05-26 01:41:44.112879008,First Class,Consumer,West,Technology,Phones,92.71,3,0.3,-2.39,2022,5,2,3,-0.0258,30.9,Medium,2,0,3,0
CA-2020-108873,2022-05-23 05:12:07.349144400,2022-05-28 05:12:07.349144400,Same Day,Consumer,West,Technology,Machines,405.96,14,0.3,71.19,2022,5,2,5,0.1754,29.0,Medium,2,0,3,1
CA-2022-129837,2022-05-23 08:42:30.585409776,2022-05-30 08:42:30.585409776,First Class,Home Office,Central,Furniture,Chairs,156.62,3,0.1,22.16,2022,5,2,7,0.1415,52.21,Low,0,2,0,0
CA-2020-476299,2022-05-23 12:12:53.821675168,2022-05-26 12:12:53.821675168,First Class,Corporate,West,Office Supplies,Labels,159.72,1,0.0,13.99,2022,5,2,3,0.0876,159.72,No Discount,1,1,3,0
CA-2020-927574,2022-05-23 15:43:17.057940560,2022-05-30 15:43:17.057940560,Same Day,Home Office,Central,Furniture,Furnishings,597.77,8,0.0,192.2,2022,5,2,7,0.3215,74.72,No Discount,0,2,0,1
CA-2021-211686,2022-05-23 19:13:40.294205936,2022-05-25 19:13:40.294205936,First Class,Home Office,Central,Technology,Accessories,126.64,14,0.2,10.86,2022,5,2,2,0.0858,9.05,Low,2,2,0,0
CA-2021-632652,2022-05-23 22:44:03.530471328,2022-05-28 22:44:03.530471328,Standard Class,Consumer,South,Furniture,Tables,66.25,3,0.0,5.91,2022,5,2,5,0.0892,22.08,No Discount,0,0,2,3
CA-2020-159201,2022-05-24 02:14:26.766736704,2022-05-31 02:14:26.766736704,Second Class,Consumer,Central,Technology,Machines,256.33,4,0.0,42.87,2022,5,2,7,0.1672,64.08,No Discount,2,0,0,2
CA-2021-675641,2022-05-24 05:44:50.003002096,2022-05-29 05:44:50.003002096,Standard Class,Corporate,East,Technology,Phones,318.8,5,0.2,40.42,2022,5,2,5,0.1268,63.76,Low,2,1,1,3
CA-2019-274464,2022-05-24 09:15:13.239267488,2022-05-30 09:15:13.239267488,First Class,Home Office,South,Furniture,Bookcases,1075.41,5,0.3,9.36,2022,5,2,6,0.0087,215.08,Medium,0,2,2,0
CA-2019-240183,2022-05-24 12:45:36.475532864,2022-05-25 12:45:36.475532864,Standard Class,Consumer,South,Furniture,Tables,143.6,12,0.3,25.46,2022,5,2,1,0.1773,11.97,Medium,0,0,2,3
CA-2021-648709,2022-05-24 16:15:59.711798256,2022-05-28 16:15:59.711798256,Same Day,Corporate,Central,Office Supplies,Art,161.74,2,0.0,21.17,2022,5,2,4,0.1309,80.87,No Discount,1,1,0,1
CA-2019-408248,2022-05-24 19:46:22.948063648,2022-05-31 19:46:22.948063648,First Class,Home Office,Central,Technology,Copiers,422.29,7,0.4,-41.07,2022,5,2,7,-0.0973,60.33,Medium,2,2,0,0
CA-2020-924619,2022-05-24 23:16:46.184329024,2022-05-29 23:16:46.184329024,Same Day,Consumer,West,Office Supplies,Labels,173.46,6,0.2,2.82,2022,5,2,5,0.0163,28.91,Low,1,0,3,1
CA-2019-485384,2022-05-25 02:47:09.420594416,2022-05-30 02:47:09.420594416,First Class,Corporate,Central,Furniture,Furnishings,484.2,14,0.2,-12.04,2022,5,2,5,-0.0249,34.59,Low,0,1,0,0
CA-2022-999847,2022-05-25 06:17:32.656859792,2022-05-30 06:17:32.656859792,First Class,Consumer,West,Technology,Phones,739.4,11,0.0,137.3,2022,5,2,5,0.1857,67.22,No Discount,2,0,3,0
CA-2020-731870,2022-05-25 09:47:55.893125184,2022-05-26 09:47:55.893125184,Same Day,Corporate,East,Office Supplies,Labels,58.52,7,0.2,12.49,2022,5,2,1,0.2134,8.36,Low,1,1,1,1
CA-2020-549171,2022-05-25 13:18:19.129390576,2022-05-30 13:18:19.129390576,First Class,Corporate,South,Office Supplies,Storage,146.76,10,0.2,6.11,2022,5,2,5,0.0416,14.68,Low,1,1,2,0
CA-2021-538695,2022-05-25 16:48:42.365655952,2022-05-31 16:48:42.365655952,Second Class,Home Office,South,Office Supplies,Binders,23.49,10,0.1,1.82,2022,5,2,6,0.0775,2.35,Low,1,2,2,2
CA-2019-607259,2022-05-25 20:19:05.601921344,2022-06-01 20:19:05.601921344,Same Day,Consumer,Central,Furniture,Tables,951.58,3,0.0,286.63,2022,5,2,7,0.3012,317.19,No Discount,0,0,0,1
CA-2021-825252,2022-05-25 23:49:28.838186720,2022-05-29 23:49:28.838186720,First Class,Corporate,South,Furniture,Tables,405.09,8,0.3,-3.32,2022,5,2,4,-0.0082,50.64,Medium,0,1,2,0
CA-2019-952490,2022-05-26 03:19:52.074452112,2022-05-30 03:19:52.074452112,Second Class,Home Office,South,Furniture,Furnishings,231.01,6,0.4,-1.6,2022,5,2,4,-0.0069,38.5,Medium,0,2,2,2
CA-2020-597539,2022-05-26 06:50:15.310717504,2022-05-31 06:50:15.310717504,Second Class,Consumer,East,Technology,Accessories,2416.79,7,0.3,-219.03,2022,5,2,5,-0.0906,345.26,Medium,2,0,1,2
CA-2020-793776,2022-05-26 10:20:38.546982880,2022-05-27 10:20:38.546982880,First Class,Home Office,South,Furniture,Tables,792.24,9,0.0,107.84,2022,5,2,1,0.1361,88.03,No Discount,0,2,2,0
CA-2022-698431,2022-05-26 13:51:01.783248272,2022-05-29 13:51:01.783248272,Second Class,Home Office,West,Technology,Accessories,887.1,8,0.1,34.75,2022,5,2,3,0.0392,110.89,Low,2,2,3,2
CA-2019-723509,2022-05-26 17:21:25.019513648,2022-06-02 17:21:25.019513648,First Class,Consumer,South,Office Supplies,Storage,25.61,8,0.0,2.09,2022,5,2,7,0.0816,3.2,No Discount,1,0,2,0
CA-2020-385140,2022-05-26 20:51:48.255779040,2022-06-02 20:51:48.255779040,First Class,Corporate,West,Office Supplies,Storage,291.18,3,0.2,23.13,2022,5,2,7,0.0794,97.06,Low,1,1,3,0
CA-2020-600802,2022-05-27 00:22:11.492044432,2022-06-03 00:22:11.492044432,First Class,Home Office,West,Furniture,Furnishings,543.45,1,0.3,-9.13,2022,5,2,7,-0.0168,543.45,Medium,0,2,3,0
CA-2019-747434,2022-05-27 03:52:34.728309808,2022-06-01 03:52:34.728309808,First Class,Consumer,West,Office Supplies,Art,74.35,12,0.0,7.43,2022,5,2,5,0.0999,6.2,No Discount,1,0,3,0
CA-2021-945542,2022-05-27 07:22:57.964575200,2022-06-03 07:22:57.964575200,Second Class,Consumer,West,Furniture,Furnishings,1019.39,1,0.4,3.51,2022,5,2,7,0.0034,1019.39,Medium,0,0,3,2
CA-2022-596090,2022-05-27 10:53:21.200840592,2022-06-02 10:53:21.200840592,Standard Class,Consumer,East,Technology,Phones,106.17,10,0.2,19.66,2022,5,2,6,0.1852,10.62,Low,2,0,1,3
CA-2020-248009,2022-05-27 14:23:44.437105968,2022-06-01 14:23:44.437105968,Same Day,Corporate,East,Office Supplies,Storage,11.97,2,0.0,3.24,2022,5,2,5,0.2707,5.98,No Discount,1,1,1,1
CA-2021-632258,2022-05-27 17:54:07.673371360,2022-05-29 17:54:07.673371360,Standard Class,Consumer,South,Furniture,Chairs,331.78,8,0.0,41.55,2022,5,2,2,0.1252,41.47,No Discount,0,0,2,3
CA-2021-471258,2022-05-27 21:24:30.909636736,2022-06-03 21:24:30.909636736,First Class,Corporate,East,Office Supplies,Paper,10.0,10,0.0,1.29,2022,5,2,7,0.129,1.0,No Discount,1,1,1,0
CA-2019-672152,2022-05-28 00:54:54.145902128,2022-06-03 00:54:54.145902128,First Class,Corporate,West,Office Supplies,Binders,87.25,6,0.1,19.16,2022,5,2,6,0.2196,14.54,Low,1,1,3,0
CA-2022-636322,2022-05-28 04:25:17.382167520,2022-05-29 04:25:17.382167520,First Class,Consumer,East,Furniture,Furnishings,110.17,6,0.0,23.92,2022,5,2,1,0.2171,18.36,No Discount,0,0,1,0
CA-2022-265238,2022-05-28 07:55:40.618432896,2022-06-01 07:55:40.618432896,Standard Class,Consumer,Central,Office Supplies,Paper,10.14,1,0.2,1.75,2022,5,2,4,0.1726,10.14,Low,1,0,0,3
CA-2022-156004,2022-05-28 11:26:03.854698288,2022-05-29 11:26:03.854698288,Same Day,Home Office,Central,Office Supplies,Storage,42.14,2,0.2,-2.09,2022,5,2,1,-0.0496,21.07,Low,1,2,0,1
CA-2019-748224,2022-05-28 14:56:27.090963664,2022-05-29 14:56:27.090963664,Standard Class,Corporate,East,Office Supplies,Binders,50.18,5,0.1,1.31,2022,5,2,1,0.0261,10.04,Low,1,1,1,3
CA-2022-233684,2022-05-28 18:26:50.327229056,2022-06-02 18:26:50.327229056,Same Day,Home Office,Central,Office Supplies,Paper,14.95,3,0.0,4.35,2022,5,2,5,0.291,4.98,No Discount,1,2,0,1
CA-2019-649830,2022-05-28 21:57:13.563494448,2022-05-30 21:57:13.563494448,First Class,Corporate,South,Technology,Accessories,25.45,2,0.2,5.23,2022,5,2,2,0.2055,12.72,Low,2,1,2,0
CA-2020-815474,2022-05-29 01:27:36.799759824,2022-06-03 01:27:36.799759824,Second Class,Consumer,Central,Office Supplies,Labels,42.76,14,0.0,6.54,2022,5,2,5,0.1529,3.05,No Discount,1,0,0,2
CA-2019-922996,2022-05-29 04:58:00.036025216,2022-05-30 04:58:00.036025216,Second Class,Home Office,South,Office Supplies,Binders,114.01,9,0.4,15.68,2022,5,2,1,0.1375,12.67,Medium,1,2,2,2
CA-2020-402887,2022-05-29 08:28:23.272290592,2022-06-03 08:28:23.272290592,Standard Class,Home Office,East,Furniture,Furnishings,829.22,10,0.1,75.02,2022,5,2,5,0.0905,82.92,Low,0,2,1,3
CA-2020-500386,2022-05-29 11:58:46.508555984,2022-06-05 11:58:46.508555984,Second Class,Consumer,West,Technology,Copiers,61.58,7,0.0,19.53,2022,5,2,7,0.3171,8.8,No Discount,2,0,3,2
CA-2019-381613,2022-05-29 15:29:09.744821376,2022-06-04 15:29:09.744821376,Second Class,Consumer,East,Furniture,Furnishings,297.5,1,0.2,22.76,2022,5,2,6,0.0765,297.5,Low,0,0,1,2
CA-2019-902195,2022-05-29 18:59:32.981086752,2022-06-05 18:59:32.981086752,Same Day,Home Office,South,Furniture,Bookcases,122.29,11,0.2,14.5,2022,5,2,7,0.1186,11.12,Low,0,2,2,1
CA-2020-897889,2022-05-29 22:29:56.217352144,2022-05-30 22:29:56.217352144,First Class,Consumer,Central,Furniture,Bookcases,187.77,1,0.0,45.62,2022,5,2,1,0.243,187.77,No Discount,0,0,0,0
CA-2019-623523,2022-05-30 02:00:19.453617520,2022-06-06 02:00:19.453617520,Second Class,Consumer,East,Technology,Copiers,1625.81,3,0.1,64.92,2022,5,2,7,0.0399,541.94,Low,2,0,1,2
CA-2019-575382,2022-05-30 05:30:42.689882912,2022-06-03 05:30:42.689882912,First Class,Corporate,East,Furniture,Furnishings,173.59,10,0.2,-6.75,2022,5,2,4,-0.0389,17.36,Low,0,1,1,0
CA-2021-157775,2022-05-30 09:01:05.926148304,2022-06-04 09:01:05.926148304,First Class,Consumer,East,Furniture,Bookcases,181.87,6,0.0,32.38,2022,5,2,5,0.178,30.31,No Discount,0,0,1,0
CA-2021-616576,2022-05-30 12:31:29.162413680,2022-06-06 12:31:29.162413680,First Class,Corporate,South,Furniture,Furnishings,93.98,13,0.0,9.22,2022,5,2,7,0.0981,7.23,No Discount,0,1,2,0
CA-2020-944310,2022-05-30 16:01:52.398679072,2022-06-04 16:01:52.398679072,First Class,Corporate,Central,Office Supplies,Binders,257.55,2,0.2,29.54,2022,5,2,5,0.1147,128.78,Low,1,1,0,0
CA-2022-644943,2022-05-30 19:32:15.634944464,2022-06-03 19:32:15.634944464,Second Class,Consumer,East,Furniture,Furnishings,243.88,11,0.2,21.0,2022,5,2,4,0.0861,22.17,Low,0,0,1,2
CA-2019-544942,2022-05-30 23:02:38.871209840,2022-06-04 23:02:38.871209840,Standard Class,Consumer,West,Technology,Copiers,506.93,8,0.3,-32.12,2022,5,2,5,-0.0634,63.37,Medium,2,0,3,3
CA-2021-235319,2022-05-31 02:33:02.107475232,2022-06-01 02:33:02.107475232,Second Class,Home Office,South,Technology,Machines,362.17,14,0.0,90.45,2022,5,2,1,0.2497,25.87,No Discount,2,2,2,2
CA-2022-309719,2022-05-31 06:03:25.343740608,2022-06-03 06:03:25.343740608,Standard Class,Corporate,South,Office Supplies,Binders,23.33,12,0.0,1.31,2022,5,2,3,0.0562,1.94,No Discount,1,1,2,3
CA-2020-789749,2022-05-31 09:33:48.580006000,2022-06-05 09:33:48.580006000,Standard Class,Corporate,Central,Technology,Accessories,997.74,4,0.1,37.83,2022,5,2,5,0.0379,249.44,Low,2,1,0,3
CA-2022-151122,2022-05-31 13:04:11.816271392,2022-06-04 13:04:11.816271392,First Class,Consumer,West,Technology,Accessories,17.33,8,0.2,2.77,2022,5,2,4,0.1598,2.17,Low,2,0,3,0
CA-2021-964253,2022-05-31 16:34:35.052536768,2022-06-04 16:34:35.052536768,Second Class,Consumer,East,Office Supplies,Labels,93.76,12,0.2,10.16,2022,5,2,4,0.1084,7.81,Low,1,0,1,2
CA-2022-193775,2022-05-31 20:04:58.288802160,2022-06-03 20:04:58.288802160,Same Day,Home Office,Central,Furniture,Bookcases,360.83,7,0.0,48.56,2022,5,2,3,0.1346,51.55,No Discount,0,2,0,1
CA-2022-298726,2022-05-31 23:35:21.525067536,2022-06-01 23:35:21.525067536,Standard Class,Consumer,South,Office Supplies,Binders,12.47,2,0.0,1.3,2022,5,2,1,0.1043,6.24,No Discount,1,0,2,3
CA-2022-620161,2022-06-01 03:05:44.761332928,2022-06-03 03:05:44.761332928,Standard Class,Consumer,West,Furniture,Chairs,72.56,9,0.2,10.35,2022,6,2,2,0.1426,8.06,Low,0,0,3,3
CA-2019-626502,2022-06-01 06:36:07.997598320,2022-06-02 06:36:07.997598320,Second Class,Home Office,East,Furniture,Tables,430.61,5,0.1,26.56,2022,6,2,1,0.0617,86.12,Low,0,2,1,2
CA-2021-575932,2022-06-01 10:06:31.233863696,2022-06-07 10:06:31.233863696,Same Day,Corporate,South,Technology,Phones,224.5,6,0.0,77.54,2022,6,2,6,0.3454,37.42,No Discount,2,1,2,1
CA-2022-758329,2022-06-01 13:36:54.470129088,2022-06-06 13:36:54.470129088,Same Day,Consumer,East,Office Supplies,Art,24.71,13,0.0,7.68,2022,6,2,5,0.3108,1.9,No Discount,1,0,1,1
CA-2020-909279,2022-06-01 17:07:17.706394464,2022-06-05 17:07:17.706394464,Standard Class,Consumer,Central,Technology,Phones,36.59,14,0.3,-2.21,2022,6,2,4,-0.0604,2.61,Medium,2,0,0,3
CA-2021-235699,2022-06-01 20:37:40.942659856,2022-06-05 20:37:40.942659856,Second Class,Corporate,West,Technology,Accessories,872.7,2,0.5,50.39,2022,6,2,4,0.0577,436.35,High,2,1,3,2
CA-2021-322929,2022-06-02 00:08:04.178925248,2022-06-03 00:08:04.178925248,Same Day,Corporate,Central,Furniture,Furnishings,857.11,3,0.0,131.58,2022,6,2,1,0.1535,285.7,No Discount,0,1,0,1
CA-2021-602217,2022-06-02 03:38:27.415190624,2022-06-03 03:38:27.415190624,First Class,Home Office,East,Technology,Copiers,1028.36,10,0.0,202.58,2022,6,2,1,0.197,102.84,No Discount,2,2,1,0
CA-2020-189949,2022-06-02 07:08:50.651456016,2022-06-07 07:08:50.651456016,Same Day,Corporate,East,Office Supplies,Art,50.19,12,0.0,4.66,2022,6,2,5,0.0928,4.18,No Discount,1,1,1,1
CA-2021-672287,2022-06-02 10:39:13.887721408,2022-06-03 10:39:13.887721408,Standard Class,Consumer,South,Technology,Machines,458.09,8,0.0,39.2,2022,6,2,1,0.0856,57.26,No Discount,2,0,2,3
CA-2020-112779,2022-06-02 14:09:37.123986784,2022-06-09 14:09:37.123986784,First Class,Corporate,West,Technology,Machines,166.46,11,0.1,43.22,2022,6,2,7,0.2596,15.13,Low,2,1,3,0
CA-2019-469088,2022-06-02 17:40:00.360252176,2022-06-05 17:40:00.360252176,Same Day,Home Office,West,Furniture,Chairs,75.91,5,0.0,18.14,2022,6,2,3,0.239,15.18,No Discount,0,2,3,1
CA-2020-666252,2022-06-02 21:10:23.596517552,2022-06-05 21:10:23.596517552,Same Day,Consumer,East,Office Supplies,Paper,138.53,10,0.2,12.21,2022,6,2,3,0.0881,13.85,Low,1,0,1,1
CA-2020-941102,2022-06-03 00:40:46.832782944,2022-06-05 00:40:46.832782944,Same Day,Home Office,East,Technology,Copiers,960.72,1,0.1,10.42,2022,6,2,2,0.0108,960.72,Low,2,2,1,1
CA-2021-995178,2022-06-03 04:11:10.069048336,2022-06-07 04:11:10.069048336,Standard Class,Home Office,East,Furniture,Bookcases,600.88,9,0.3,106.11,2022,6,2,4,0.1766,66.76,Medium,0,2,1,3
CA-2022-217317,2022-06-03 07:41:33.305313712,2022-06-08 07:41:33.305313712,First Class,Home Office,South,Technology,Accessories,373.46,13,0.2,23.46,2022,6,2,5,0.0628,28.73,Low,2,2,2,0
CA-2020-242171,2022-06-03 11:11:56.541579104,2022-06-08 11:11:56.541579104,Standard Class,Home Office,East,Office Supplies,Binders,159.91,11,0.0,27.98,2022,6,2,5,0.175,14.54,No Discount,1,2,1,3
CA-2022-812632,2022-06-03 14:42:19.777844480,2022-06-04 14:42:19.777844480,Same Day,Home Office,West,Technology,Machines,1564.1,12,0.0,214.19,2022,6,2,1,0.1369,130.34,No Discount,2,2,3,1
CA-2019-263467,2022-06-03 18:12:43.014109872,2022-06-07 18:12:43.014109872,Second Class,Corporate,West,Technology,Copiers,238.81,1,0.3,39.97,2022,6,2,4,0.1674,238.81,Medium,2,1,3,2
CA-2022-635151,2022-06-03 21:43:06.250375264,2022-06-05 21:43:06.250375264,First Class,Home Office,South,Furniture,Tables,101.8,9,0.3,0.34,2022,6,2,2,0.0033,11.31,Medium,0,2,2,0
CA-2020-430640,2022-06-04 01:13:29.486640640,2022-06-06 01:13:29.486640640,Second Class,Home Office,West,Technology,Machines,374.47,10,0.1,19.58,2022,6,2,2,0.0523,37.45,Low,2,2,3,2
CA-2022-588054,2022-06-04 04:43:52.722906032,2022-06-06 04:43:52.722906032,Standard Class,Home Office,South,Furniture,Furnishings,79.05,6,0.0,15.82,2022,6,2,2,0.2001,13.18,No Discount,0,2,2,3
CA-2020-950619,2022-06-04 08:14:15.959171408,2022-06-10 08:14:15.959171408,First Class,Consumer,Central,Office Supplies,Paper,172.34,7,0.3,23.17,2022,6,2,6,0.1344,24.62,Medium,1,0,0,0
CA-2019-765087,2022-06-04 11:44:39.195436800,2022-06-11 11:44:39.195436800,First Class,Home Office,East,Technology,Copiers,247.49,13,0.0,39.94,2022,6,2,7,0.1614,19.04,No Discount,2,2,1,0
CA-2019-478448,2022-06-04 15:15:02.431702192,2022-06-08 15:15:02.431702192,Same Day,Consumer,East,Office Supplies,Paper,68.67,1,0.0,16.87,2022,6,2,4,0.2457,68.67,No Discount,1,0,1,1
CA-2019-643662,2022-06-04 18:45:25.667967568,2022-06-10 18:45:25.667967568,Standard Class,Corporate,West,Office Supplies,Art,72.25,10,0.4,-4.24,2022,6,2,6,-0.0587,7.22,Medium,1,1,3,3
CA-2021-110636,2022-06-04 22:15:48.904232960,2022-06-06 22:15:48.904232960,Same Day,Home Office,East,Technology,Phones,434.15,11,0.3,50.33,2022,6,2,2,0.1159,39.47,Medium,2,2,1,1
CA-2020-775327,2022-06-05 01:46:12.140498352,2022-06-11 01:46:12.140498352,Same Day,Home Office,West,Furniture,Bookcases,68.09,14,0.2,10.26,2022,6,2,6,0.1507,4.86,Low,0,2,3,1
CA-2020-113979,2022-06-05 05:16:35.376763728,2022-06-11 05:16:35.376763728,Standard Class,Home Office,East,Office Supplies,Binders,376.85,1,0.0,95.8,2022,6,2,6,0.2542,376.85,No Discount,1,2,1,3
CA-2021-826961,2022-06-05 08:46:58.613029120,2022-06-08 08:46:58.613029120,Same Day,Corporate,South,Office Supplies,Art,15.16,5,0.1,2.94,2022,6,2,3,0.1939,3.03,Low,1,1,2,1
CA-2020-587291,2022-06-05 12:17:21.849294496,2022-06-06 12:17:21.849294496,Standard Class,Consumer,East,Technology,Copiers,835.41,2,0.2,-2.6,2022,6,2,1,-0.0031,417.7,Low,2,0,1,3
CA-2020-823277,2022-06-05 15:47:45.085559888,2022-06-07 15:47:45.085559888,Second Class,Home Office,South,Technology,Machines,940.3,11,0.2,203.48,2022,6,2,2,0.2164,85.48,Low,2,2,2,2
CA-2021-388117,2022-06-05 19:18:08.321825280,2022-06-08 19:18:08.321825280,Same Day,Corporate,East,Technology,Phones,94.11,10,0.1,16.54,2022,6,2,3,0.1758,9.41,Low,2,1,1,1
CA-2019-521338,2022-06-05 22:48:31.558090656,2022-06-12 22:48:31.558090656,First Class,Corporate,South,Technology,Phones,1623.3,12,0.5,-138.44,2022,6,2,7,-0.0853,135.28,High,2,1,2,0
CA-2022-497495,2022-06-06 02:18:54.794356048,2022-06-09 02:18:54.794356048,First Class,Home Office,South,Technology,Phones,401.38,5,0.0,40.82,2022,6,2,3,0.1017,80.28,No Discount,2,2,2,0
CA-2022-132653,2022-06-06 05:49:18.030621424,2022-06-11 05:49:18.030621424,Second Class,Consumer,Central,Technology,Machines,594.74,5,0.0,169.55,2022,6,2,5,0.2851,118.95,No Discount,2,0,0,2
CA-2022-885892,2022-06-06 09:19:41.266886816,2022-06-12 09:19:41.266886816,First Class,Consumer,West,Furniture,Tables,411.1,6,0.0,83.34,2022,6,2,6,0.2027,68.52,No Discount,0,0,3,0
CA-2021-358628,2022-06-06 12:50:04.503152208,2022-06-07 12:50:04.503152208,Second Class,Corporate,East,Office Supplies,Binders,56.25,9,0.2,-0.33,2022,6,2,1,-0.0059,6.25,Low,1,1,1,2
CA-2022-129589,2022-06-06 16:20:27.739417584,2022-06-13 16:20:27.739417584,Second Class,Corporate,East,Furniture,Furnishings,61.27,6,0.2,13.87,2022,6,2,7,0.2264,10.21,Low,0,1,1,2
CA-2020-835103,2022-06-06 19:50:50.975682976,2022-06-11 19:50:50.975682976,Same Day,Consumer,West,Furniture,Furnishings,557.33,10,0.2,-10.13,2022,6,2,5,-0.0182,55.73,Low,0,0,3,1
CA-2022-603979,2022-06-06 23:21:14.211948352,2022-06-13 23:21:14.211948352,Standard Class,Consumer,South,Technology,Copiers,523.06,11,0.0,108.41,2022,6,2,7,0.2073,47.55,No Discount,2,0,2,3
CA-2020-946000,2022-06-07 02:51:37.448213744,2022-06-11 02:51:37.448213744,Second Class,Corporate,Central,Office Supplies,Storage,10.11,1,0.3,0.84,2022,6,2,4,0.0831,10.11,Medium,1,1,0,2
CA-2021-503491,2022-06-07 06:22:00.684479136,2022-06-10 06:22:00.684479136,First Class,Consumer,West,Furniture,Bookcases,482.02,5,0.0,168.56,2022,6,2,3,0.3497,96.4,No Discount,0,0,3,0
CA-2019-919424,2022-06-07 09:52:23.920744512,2022-06-13 09:52:23.920744512,First Class,Home Office,East,Technology,Copiers,727.94,2,0.0,67.17,2022,6,2,6,0.0923,363.97,No Discount,2,2,1,0
CA-2019-238071,2022-06-07 13:22:47.157009904,2022-06-14 13:22:47.157009904,Standard Class,Consumer,West,Technology,Accessories,477.09,11,0.2,63.96,2022,6,2,7,0.1341,43.37,Low,2,0,3,3
CA-2020-674756,2022-06-07 16:53:10.393275296,2022-06-12 16:53:10.393275296,Same Day,Consumer,Central,Office Supplies,Paper,10.0,14,0.0,1.93,2022,6,2,5,0.193,0.71,No Discount,1,0,0,1
CA-2019-770972,2022-06-07 20:23:33.629540672,2022-06-08 20:23:33.629540672,First Class,Consumer,Central,Furniture,Tables,173.94,8,0.1,13.42,2022,6,2,1,0.0772,21.74,Low,0,0,0,0
CA-2021-881604,2022-06-07 23:53:56.865806064,2022-06-10 23:53:56.865806064,Same Day,Home Office,South,Furniture,Furnishings,20.91,13,0.1,5.91,2022,6,2,3,0.2826,1.61,Low,0,2,2,1
CA-2019-712181,2022-06-08 03:24:20.102071440,2022-06-10 03:24:20.102071440,Second Class,Home Office,East,Furniture,Furnishings,259.73,7,0.0,74.61,2022,6,2,2,0.2873,37.1,No Discount,0,2,1,2
CA-2019-795556,2022-06-08 06:54:43.338336832,2022-06-09 06:54:43.338336832,First Class,Home Office,East,Technology,Copiers,1421.54,11,0.0,402.46,2022,6,2,1,0.2831,129.23,No Discount,2,2,1,0
CA-2022-151965,2022-06-08 10:25:06.574602224,2022-06-10 10:25:06.574602224,Second Class,Corporate,South,Office Supplies,Paper,10.0,6,0.1,2.7,2022,6,2,2,0.27,1.67,Low,1,1,2,2
CA-2019-163592,2022-06-08 13:55:29.810867600,2022-06-12 13:55:29.810867600,First Class,Home Office,South,Office Supplies,Binders,24.81,2,0.0,6.64,2022,6,2,4,0.2676,12.4,No Discount,1,2,2,0
CA-2021-951260,2022-06-08 17:25:53.047132992,2022-06-10 17:25:53.047132992,First Class,Consumer,West,Furniture,Chairs,643.49,3,0.0,130.0,2022,6,2,2,0.202,214.5,No Discount,0,0,3,0
